phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-07 04:27:13,0.0,2026/05/07 04:27:13.625,NVIDIA GeForce RTX 3080,0,43,61.21,1710,9251,1386,10240,30,
idle,2026-05-07 04:27:15,2.07,2026/05/07 04:27:15.712,NVIDIA GeForce RTX 3080,0,44,99.86,1710,9251,1386,10240,30,
idle,2026-05-07 04:27:17,4.16,2026/05/07 04:27:17.796,NVIDIA GeForce RTX 3080,0,45,99.94,1710,9251,1386,10240,30,
idle,2026-05-07 04:27:19,6.24,2026/05/07 04:27:19.877,NVIDIA GeForce RTX 3080,0,43,84.14,315,810,1386,10240,30,
idle,2026-05-07 04:27:21,8.32,2026/05/07 04:27:21.960,NVIDIA GeForce RTX 3080,0,41,35.98,210,405,1386,10240,30,
idle,2026-05-07 04:27:24,10.41,2026/05/07 04:27:24.043,NVIDIA GeForce RTX 3080,0,41,35.98,210,405,1386,10240,30,
idle,2026-05-07 04:27:26,12.5,2026/05/07 04:27:26.117,NVIDIA GeForce RTX 3080,2,40,35.68,210,405,1386,10240,30,
idle,2026-05-07 04:27:28,14.57,2026/05/07 04:27:28.204,NVIDIA GeForce RTX 3080,0,40,35.84,210,405,1386,10240,30,
idle,2026-05-07 04:27:30,16.65,2026/05/07 04:27:30.291,NVIDIA GeForce RTX 3080,0,40,35.79,210,405,1386,10240,30,
idle,2026-05-07 04:27:32,18.74,2026/05/07 04:27:32.381,NVIDIA GeForce RTX 3080,2,40,35.67,210,405,1386,10240,30,
idle,2026-05-07 04:27:34,20.83,2026/05/07 04:27:34.450,NVIDIA GeForce RTX 3080,0,40,35.61,210,405,1386,10240,30,
idle,2026-05-07 04:27:36,22.9,2026/05/07 04:27:36.532,NVIDIA GeForce RTX 3080,0,40,35.61,210,405,1385,10240,30,
idle,2026-05-07 04:27:38,24.98,2026/05/07 04:27:38.617,NVIDIA GeForce RTX 3080,2,40,35.52,210,405,1385,10240,30,
idle,2026-05-07 04:27:40,27.07,2026/05/07 04:27:40.706,NVIDIA GeForce RTX 3080,0,40,35.61,210,405,1385,10240,30,
idle,2026-05-07 04:27:42,29.16,2026/05/07 04:27:42.793,NVIDIA GeForce RTX 3080,0,40,35.50,210,405,1385,10240,30,
idle,2026-05-07 04:27:44,31.24,2026/05/07 04:27:44.880,NVIDIA GeForce RTX 3080,0,40,35.34,210,405,1385,10240,30,
idle,2026-05-07 04:27:46,33.33,2026/05/07 04:27:46.968,NVIDIA GeForce RTX 3080,0,40,35.53,210,405,1385,10240,30,
idle,2026-05-07 04:27:49,35.41,2026/05/07 04:27:49.044,NVIDIA GeForce RTX 3080,0,40,35.47,210,405,1385,10240,30,
idle,2026-05-07 04:27:51,37.49,2026/05/07 04:27:51.128,NVIDIA GeForce RTX 3080,2,40,35.36,210,405,1385,10240,30,
idle,2026-05-07 04:27:53,39.58,2026/05/07 04:27:53.214,NVIDIA GeForce RTX 3080,0,40,35.40,210,405,1385,10240,30,
idle,2026-05-07 04:27:55,41.66,2026/05/07 04:27:55.299,NVIDIA GeForce RTX 3080,0,40,35.34,210,405,1385,10240,30,
idle,2026-05-07 04:27:57,43.75,2026/05/07 04:27:57.388,NVIDIA GeForce RTX 3080,0,39,35.36,210,405,1385,10240,30,
idle,2026-05-07 04:27:59,45.84,2026/05/07 04:27:59.473,NVIDIA GeForce RTX 3080,0,39,35.42,210,405,1385,10240,30,
idle,2026-05-07 04:28:01,47.92,2026/05/07 04:28:01.557,NVIDIA GeForce RTX 3080,1,39,35.39,210,405,1385,10240,30,
idle,2026-05-07 04:28:03,50.0,2026/05/07 04:28:03.638,NVIDIA GeForce RTX 3080,1,39,35.39,210,405,1385,10240,30,
idle,2026-05-07 04:28:05,52.08,2026/05/07 04:28:05.720,NVIDIA GeForce RTX 3080,0,39,35.24,210,405,1385,10240,30,
idle,2026-05-07 04:28:07,54.17,2026/05/07 04:28:07.806,NVIDIA GeForce RTX 3080,0,39,35.47,210,405,1385,10240,30,
