phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-04-28 18:21:15,89.49,2026/04/28 18:21:15.989,NVIDIA GeForce RTX 3080,0,40,34.98,210,405,1443,10240,30,
idle,2026-04-28 18:21:18,91.63,2026/04/28 18:21:18.114,NVIDIA GeForce RTX 3080,0,40,34.89,210,405,1443,10240,30,
idle,2026-04-28 18:21:20,93.75,2026/04/28 18:21:20.238,NVIDIA GeForce RTX 3080,0,40,34.94,210,405,1443,10240,30,
idle,2026-04-28 18:21:22,95.87,2026/04/28 18:21:22.377,NVIDIA GeForce RTX 3080,0,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:21:24,98.01,2026/04/28 18:21:24.515,NVIDIA GeForce RTX 3080,0,40,34.74,210,405,1443,10240,30,
idle,2026-04-28 18:21:26,100.15,2026/04/28 18:21:26.656,NVIDIA GeForce RTX 3080,0,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:21:28,102.31,2026/04/28 18:21:28.795,NVIDIA GeForce RTX 3080,3,40,34.73,210,405,1443,10240,30,
idle,2026-04-28 18:21:30,104.43,2026/04/28 18:21:30.917,NVIDIA GeForce RTX 3080,0,40,34.85,210,405,1443,10240,30,
idle,2026-04-28 18:21:33,106.55,2026/04/28 18:21:33.054,NVIDIA GeForce RTX 3080,0,40,34.91,210,405,1443,10240,30,
idle,2026-04-28 18:21:35,108.69,2026/04/28 18:21:35.191,NVIDIA GeForce RTX 3080,0,40,35.20,210,405,1443,10240,30,
idle,2026-04-28 18:21:37,110.83,2026/04/28 18:21:37.314,NVIDIA GeForce RTX 3080,0,40,34.93,210,405,1443,10240,30,
idle,2026-04-28 18:21:39,112.95,2026/04/28 18:21:39.434,NVIDIA GeForce RTX 3080,0,40,34.98,210,405,1443,10240,30,
idle,2026-04-28 18:21:41,115.07,2026/04/28 18:21:41.572,NVIDIA GeForce RTX 3080,0,40,34.99,210,405,1443,10240,30,
idle,2026-04-28 18:21:43,117.21,2026/04/28 18:21:43.698,NVIDIA GeForce RTX 3080,3,40,34.91,210,405,1443,10240,30,
idle,2026-04-28 18:21:45,119.33,2026/04/28 18:21:45.836,NVIDIA GeForce RTX 3080,0,40,34.98,210,405,1443,10240,30,
idle,2026-04-28 18:21:47,121.47,2026/04/28 18:21:47.960,NVIDIA GeForce RTX 3080,0,40,34.65,210,405,1443,10240,30,
idle,2026-04-28 18:21:50,123.6,2026/04/28 18:21:50.084,NVIDIA GeForce RTX 3080,0,40,34.82,210,405,1443,10240,30,
idle,2026-04-28 18:21:52,125.72,2026/04/28 18:21:52.208,NVIDIA GeForce RTX 3080,0,40,34.86,210,405,1443,10240,30,
idle,2026-04-28 18:21:54,127.84,2026/04/28 18:21:54.331,NVIDIA GeForce RTX 3080,0,40,34.56,210,405,1443,10240,30,
idle,2026-04-28 18:21:56,129.97,2026/04/28 18:21:56.469,NVIDIA GeForce RTX 3080,0,40,34.55,210,405,1443,10240,30,
idle,2026-04-28 18:21:58,132.1,2026/04/28 18:21:58.607,NVIDIA GeForce RTX 3080,0,40,34.93,210,405,1443,10240,30,
idle,2026-04-28 18:22:00,134.24,2026/04/28 18:22:00.729,NVIDIA GeForce RTX 3080,0,40,34.84,210,405,1443,10240,30,
idle,2026-04-28 18:22:02,136.37,2026/04/28 18:22:02.870,NVIDIA GeForce RTX 3080,0,40,34.79,210,405,1443,10240,30,
idle,2026-04-28 18:22:05,138.51,2026/04/28 18:22:05.010,NVIDIA GeForce RTX 3080,0,40,34.77,210,405,1443,10240,30,
idle,2026-04-28 18:22:07,140.65,2026/04/28 18:22:07.133,NVIDIA GeForce RTX 3080,2,40,34.94,210,405,1443,10240,30,
idle,2026-04-28 18:22:09,142.77,2026/04/28 18:22:09.270,NVIDIA GeForce RTX 3080,0,40,34.82,210,405,1443,10240,30,
idle,2026-04-28 18:22:11,144.91,2026/04/28 18:22:11.394,NVIDIA GeForce RTX 3080,0,40,34.78,210,405,1443,10240,30,
idle,2026-04-28 18:22:13,147.03,2026/04/28 18:22:13.517,NVIDIA GeForce RTX 3080,0,40,34.84,210,405,1443,10240,30,
idle,2026-04-28 18:22:15,149.15,2026/04/28 18:22:15.639,NVIDIA GeForce RTX 3080,0,40,34.79,210,405,1443,10240,30,
idle,2026-04-28 18:22:17,151.27,2026/04/28 18:22:17.760,NVIDIA GeForce RTX 3080,0,40,34.82,210,405,1443,10240,30,
idle,2026-04-28 18:22:19,153.4,2026/04/28 18:22:19.898,NVIDIA GeForce RTX 3080,0,40,34.93,210,405,1443,10240,30,
idle,2026-04-28 18:22:22,155.53,2026/04/28 18:22:22.037,NVIDIA GeForce RTX 3080,2,40,34.82,210,405,1443,10240,30,
idle,2026-04-28 18:22:24,157.67,2026/04/28 18:22:24.159,NVIDIA GeForce RTX 3080,0,40,34.78,210,405,1443,10240,30,
idle,2026-04-28 18:22:26,159.79,2026/04/28 18:22:26.296,NVIDIA GeForce RTX 3080,0,40,34.68,210,405,1443,10240,30,
idle,2026-04-28 18:22:28,161.95,2026/04/28 18:22:28.436,NVIDIA GeForce RTX 3080,0,40,34.79,210,405,1443,10240,30,
idle,2026-04-28 18:22:30,164.07,2026/04/28 18:22:30.577,NVIDIA GeForce RTX 3080,1,40,34.88,210,405,1443,10240,30,
idle,2026-04-28 18:22:32,166.23,2026/04/28 18:22:32.731,NVIDIA GeForce RTX 3080,0,40,34.70,210,405,1443,10240,30,
idle,2026-04-28 18:22:34,168.37,2026/04/28 18:22:34.870,NVIDIA GeForce RTX 3080,0,40,34.72,210,405,1443,10240,30,
idle,2026-04-28 18:22:37,170.51,2026/04/28 18:22:37.010,NVIDIA GeForce RTX 3080,2,40,34.75,210,405,1443,10240,30,
idle,2026-04-28 18:22:39,172.64,2026/04/28 18:22:39.131,NVIDIA GeForce RTX 3080,0,40,34.71,210,405,1443,10240,30,
idle,2026-04-28 18:22:41,174.77,2026/04/28 18:22:41.268,NVIDIA GeForce RTX 3080,0,40,34.76,210,405,1443,10240,30,
idle,2026-04-28 18:22:43,176.9,2026/04/28 18:22:43.404,NVIDIA GeForce RTX 3080,0,40,34.75,210,405,1443,10240,30,
idle,2026-04-28 18:22:45,179.04,2026/04/28 18:22:45.541,NVIDIA GeForce RTX 3080,0,40,34.74,210,405,1443,10240,30,
idle,2026-04-28 18:22:47,181.18,2026/04/28 18:22:47.681,NVIDIA GeForce RTX 3080,0,40,34.98,210,405,1443,10240,30,
idle,2026-04-28 18:22:49,183.32,2026/04/28 18:22:49.820,NVIDIA GeForce RTX 3080,0,40,34.76,210,405,1443,10240,30,
idle,2026-04-28 18:22:51,185.45,2026/04/28 18:22:51.939,NVIDIA GeForce RTX 3080,3,40,34.71,210,405,1443,10240,30,
idle,2026-04-28 18:22:54,187.57,2026/04/28 18:22:54.061,NVIDIA GeForce RTX 3080,0,40,34.66,210,405,1443,10240,30,
idle,2026-04-28 18:22:56,189.7,2026/04/28 18:22:56.202,NVIDIA GeForce RTX 3080,0,40,34.73,210,405,1443,10240,30,
idle,2026-04-28 18:22:58,191.84,2026/04/28 18:22:58.341,NVIDIA GeForce RTX 3080,0,40,34.62,210,405,1443,10240,30,
idle,2026-04-28 18:23:00,193.98,2026/04/28 18:23:00.479,NVIDIA GeForce RTX 3080,0,40,34.69,210,405,1443,10240,30,
idle,2026-04-28 18:23:02,196.13,2026/04/28 18:23:02.614,NVIDIA GeForce RTX 3080,0,40,34.75,210,405,1443,10240,30,
idle,2026-04-28 18:23:04,198.25,2026/04/28 18:23:04.753,NVIDIA GeForce RTX 3080,0,40,34.54,210,405,1443,10240,30,
idle,2026-04-28 18:23:06,200.39,2026/04/28 18:23:06.893,NVIDIA GeForce RTX 3080,3,40,34.67,210,405,1443,10240,30,
idle,2026-04-28 18:23:09,202.53,2026/04/28 18:23:09.016,NVIDIA GeForce RTX 3080,0,40,34.69,210,405,1443,10240,30,
idle,2026-04-28 18:23:11,204.65,2026/04/28 18:23:11.141,NVIDIA GeForce RTX 3080,0,40,34.59,210,405,1443,10240,30,
idle,2026-04-28 18:23:13,206.78,2026/04/28 18:23:13.263,NVIDIA GeForce RTX 3080,2,40,34.70,210,405,1443,10240,30,
idle,2026-04-28 18:23:15,208.9,2026/04/28 18:23:15.386,NVIDIA GeForce RTX 3080,0,40,34.76,210,405,1443,10240,30,
idle,2026-04-28 18:23:17,211.02,2026/04/28 18:23:17.524,NVIDIA GeForce RTX 3080,0,40,34.61,210,405,1443,10240,30,
idle,2026-04-28 18:23:19,213.16,2026/04/28 18:23:19.665,NVIDIA GeForce RTX 3080,0,40,34.85,210,405,1443,10240,30,
idle,2026-04-28 18:23:21,215.3,2026/04/28 18:23:21.803,NVIDIA GeForce RTX 3080,2,40,34.66,210,405,1443,10240,30,
idle,2026-04-28 18:23:23,217.44,2026/04/28 18:23:23.941,NVIDIA GeForce RTX 3080,0,40,34.63,210,405,1443,10240,30,
idle,2026-04-28 18:23:26,219.58,2026/04/28 18:23:26.081,NVIDIA GeForce RTX 3080,0,40,34.51,210,405,1443,10240,30,
idle,2026-04-28 18:23:28,221.72,2026/04/28 18:23:28.219,NVIDIA GeForce RTX 3080,3,40,34.61,210,405,1443,10240,30,
idle,2026-04-28 18:23:30,223.86,2026/04/28 18:23:30.343,NVIDIA GeForce RTX 3080,0,40,34.55,210,405,1443,10240,30,
idle,2026-04-28 18:23:32,225.98,2026/04/28 18:23:32.480,NVIDIA GeForce RTX 3080,0,40,34.65,210,405,1443,10240,30,
idle,2026-04-28 18:23:34,228.11,2026/04/28 18:23:34.618,NVIDIA GeForce RTX 3080,0,40,34.53,210,405,1443,10240,30,
idle,2026-04-28 18:23:36,230.25,2026/04/28 18:23:36.740,NVIDIA GeForce RTX 3080,3,40,34.75,210,405,1443,10240,30,
idle,2026-04-28 18:23:38,232.38,2026/04/28 18:23:38.879,NVIDIA GeForce RTX 3080,0,40,34.76,210,405,1443,10240,30,
idle,2026-04-28 18:23:41,234.51,2026/04/28 18:23:41.018,NVIDIA GeForce RTX 3080,0,40,34.83,210,405,1443,10240,30,
idle,2026-04-28 18:23:43,236.65,2026/04/28 18:23:43.142,NVIDIA GeForce RTX 3080,0,40,34.85,210,405,1443,10240,30,
idle,2026-04-28 18:23:45,238.77,2026/04/28 18:23:45.260,NVIDIA GeForce RTX 3080,3,40,34.78,210,405,1443,10240,30,
idle,2026-04-28 18:23:47,240.89,2026/04/28 18:23:47.393,NVIDIA GeForce RTX 3080,0,40,34.63,210,405,1443,10240,30,
idle,2026-04-28 18:23:49,243.03,2026/04/28 18:23:49.529,NVIDIA GeForce RTX 3080,0,40,34.62,210,405,1443,10240,30,
