phase,wall_time,elapsed_sec,gpu_timestamp,gpu_name,utilization_gpu_percent,temperature_gpu_c,power_draw_w,clock_sm_mhz,clock_mem_mhz,memory_used_mb,memory_total_mb,fan_speed_percent,loss
idle,2026-05-09 02:18:02,183.95,2026/05/09 02:18:02.448,NVIDIA GeForce RTX 3080,0,38,36.24,210,405,1337,10240,30,
idle,2026-05-09 02:18:04,186.03,2026/05/09 02:18:04.534,NVIDIA GeForce RTX 3080,2,38,36.29,210,405,1337,10240,30,
idle,2026-05-09 02:18:06,188.13,2026/05/09 02:18:06.632,NVIDIA GeForce RTX 3080,0,38,36.12,210,405,1337,10240,30,
idle,2026-05-09 02:18:08,190.22,2026/05/09 02:18:08.718,NVIDIA GeForce RTX 3080,0,38,36.21,210,405,1337,10240,30,
idle,2026-05-09 02:18:10,192.31,2026/05/09 02:18:10.807,NVIDIA GeForce RTX 3080,2,38,36.25,210,405,1337,10240,30,
idle,2026-05-09 02:18:12,194.41,2026/05/09 02:18:12.894,NVIDIA GeForce RTX 3080,0,38,36.29,210,405,1337,10240,30,
idle,2026-05-09 02:18:14,196.48,2026/05/09 02:18:14.978,NVIDIA GeForce RTX 3080,1,38,36.36,210,405,1337,10240,30,
idle,2026-05-09 02:18:17,198.57,2026/05/09 02:18:17.072,NVIDIA GeForce RTX 3080,3,38,36.38,210,405,1337,10240,30,
idle,2026-05-09 02:18:19,200.66,2026/05/09 02:18:19.158,NVIDIA GeForce RTX 3080,0,38,36.28,210,405,1337,10240,30,
idle,2026-05-09 02:18:21,202.75,2026/05/09 02:18:21.249,NVIDIA GeForce RTX 3080,0,38,36.40,210,405,1337,10240,30,
idle,2026-05-09 02:18:23,204.86,2026/05/09 02:18:23.356,NVIDIA GeForce RTX 3080,0,38,36.02,210,405,1337,10240,30,
idle,2026-05-09 02:18:25,206.95,2026/05/09 02:18:25.448,NVIDIA GeForce RTX 3080,0,38,36.27,210,405,1337,10240,30,
idle,2026-05-09 02:18:27,209.03,2026/05/09 02:18:27.535,NVIDIA GeForce RTX 3080,0,38,36.06,210,405,1337,10240,30,
idle,2026-05-09 02:18:29,211.14,2026/05/09 02:18:29.641,NVIDIA GeForce RTX 3080,0,38,36.18,210,405,1337,10240,30,
idle,2026-05-09 02:18:31,213.23,2026/05/09 02:18:31.734,NVIDIA GeForce RTX 3080,0,38,36.10,210,405,1337,10240,30,
idle,2026-05-09 02:18:33,215.33,2026/05/09 02:18:33.834,NVIDIA GeForce RTX 3080,0,38,36.17,210,405,1337,10240,30,
idle,2026-05-09 02:18:35,217.43,2026/05/09 02:18:35.928,NVIDIA GeForce RTX 3080,0,38,36.12,210,405,1337,10240,30,
idle,2026-05-09 02:18:38,219.52,2026/05/09 02:18:38.020,NVIDIA GeForce RTX 3080,0,38,36.22,210,405,1337,10240,30,
idle,2026-05-09 02:18:40,221.61,2026/05/09 02:18:40.110,NVIDIA GeForce RTX 3080,0,38,36.24,210,405,1337,10240,30,
idle,2026-05-09 02:18:42,223.7,2026/05/09 02:18:42.198,NVIDIA GeForce RTX 3080,0,38,36.14,210,405,1337,10240,30,
idle,2026-05-09 02:18:44,225.79,2026/05/09 02:18:44.293,NVIDIA GeForce RTX 3080,0,38,36.19,210,405,1337,10240,30,
idle,2026-05-09 02:18:46,227.88,2026/05/09 02:18:46.378,NVIDIA GeForce RTX 3080,0,38,36.25,210,405,1337,10240,30,
idle,2026-05-09 02:18:48,229.98,2026/05/09 02:18:48.464,NVIDIA GeForce RTX 3080,0,38,36.25,210,405,1337,10240,30,
idle,2026-05-09 02:18:50,232.05,2026/05/09 02:18:50.554,NVIDIA GeForce RTX 3080,0,38,36.15,210,405,1337,10240,30,
